person,personLabel,date,year,date_precision,date_certainty,date_label,date_level,date_string,date_propLabel,prop_valueLabel,qual_date_prop,date_prop,prop_value,prop_label,month,day,m,nice_date,category,date_text,s
Q786,Augusta Bethell,1838-08-03T00:00:00Z,1838,ymd,NA,point in time,main,1838-08-03,date of birth,NA,NA,P26,NA,date of birth,8,215,August,3 August 1838,birth,1838-08-03,Q786-66C5A5E7-0D8D-4B6C-8656-D8E544204D65
Q1047,Lucy Toulmin Smith,1838-11-21T00:00:00Z,1838,ymd,NA,point in time,main,1838-11-21,date of birth,NA,NA,P26,NA,date of birth,11,325,November,21 November 1838,birth,1838-11-21,Q1047-0563A324-1A5F-4F8D-91F2-8E70F38CAECA
Q1602,Florence Bell-Irving,1839-01-01T00:00:00Z,1839,y,NA,point in time,main,1839-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1839,birth,1839-01-01,Q1602-4343c8ca-4f82-9d76-3b41-184b6cdd81a7
Q1140,Mary Ellen Vere Perceval,1839-01-01T00:00:00Z,1839,y,NA,point in time,main,1839-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1839,birth,1839-01-01,Q1140-3741d534-43d2-7709-c004-3feb78b43434
Q1376,Charlotte Schreiber,1839-01-01T00:00:00Z,1839,y,NA,edtf,main,1839-00-00,had child in,NA,NA,P131,NA,had child in,1,1,January,1839,other,1839-01-01,Q1376-8f359ea8-4799-3308-0b97-c1e35463747d
Q3658,Margaret Emily Blaauw,1839-01-01T00:00:00Z,1839,y,NA,edtf,main,1839-00-00,had child in,NA,NA,P131,NA,had child in,1,1,January,1839,other,1839-01-01,Q3658-d1288088-4acd-134f-f0be-749a13d1411d
Q1154,Jane Morris,1839-10-19T00:00:00Z,1839,ymd,NA,point in time,main,1839-10-19,date of birth,NA,NA,P26,NA,date of birth,10,292,October,19 October 1839,birth,1839-10-19,Q1154-2B65ADF1-8A58-408E-8E46-9C700D7B59E1
Q906,Eliza Gutch,1840-01-01T00:00:00Z,1840,y,NA,point in time,main,1840-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1840,birth,1840-01-01,Q906-748198F4-CD01-4447-A666-1E228CC88906
Q1055,Emma Swann,1840-01-01T00:00:00Z,1840,y,NA,point in time,main,1840-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1840,birth,1840-01-01,Q1055-ace41b4d-44d5-5f3b-4887-0e887be09476
Q2217,Grace Stebbing,1840-01-01T00:00:00Z,1840,y,NA,point in time,main,1840-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1840,birth,1840-01-01,Q2217-f775354d-42d2-c06e-dbcf-8d470e2bef51
Q1025,Kate Lawless Pyne,1840-01-01T00:00:00Z,1840,y,NA,point in time,main,1840-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1840,birth,1840-01-01,Q1025-9ed0de0a-49ad-2889-58a9-72dc5a0bf7d3
Q461,Maria Emma Elizabeth Conway Griffith Reade,1840-01-01T00:00:00Z,1840,y,NA,point in time,main,1840-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1840,birth,1840-01-01,Q461-f1ab6c57-47ae-96cd-6c91-38b2f20e09c6
Q1376,Charlotte Schreiber,1840-01-01T00:00:00Z,1840,y,NA,edtf,main,1840-00-00,had child in,NA,NA,P131,NA,had child in,1,1,January,1840,other,1840-01-01,Q1376-38825a8e-495f-8bc5-fd53-1c0c88be12f0
Q1053,Charlotte Carmichael Stopes,1840-02-05T00:00:00Z,1840,ymd,NA,point in time,main,1840-02-05,date of birth,NA,NA,P26,NA,date of birth,2,36,February,5 February 1840,birth,1840-02-05,Q1053-CA17B513-D9E4-4B4D-9247-8BD6BFFFA0A5
Q836,Blanche Frances Collier,1841-01-01T00:00:00Z,1841,y,NA,point in time,main,1841-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1841,birth,1841-01-01,Q836-1f1bedfb-441b-c979-c362-cd9aa66102c8
Q1376,Charlotte Schreiber,1841-01-01T00:00:00Z,1841,y,NA,edtf,main,1841-00-00,had child in,NA,NA,P131,NA,had child in,1,1,January,1841,other,1841-01-01,Q1376-1297cbb6-4cb1-fbca-e535-5873cc851ddc
Q491,Ella Sophia Armitage,1841-01-01T00:00:00Z,1841,y,NA,point in time,qual,1841-00-00,resided at,Liverpool,P1,P29,Q1870,resided at,1,1,January,1841,other,1841-01-01,Q491-bc260e06-4319-6ada-a8c8-1b0972c62936
Q1365,Eliza Ann Forster,1841-01-01T00:00:00Z,1841,y,NA,edtf,main,1841-00-00,was married in (EDTF value),NA,NA,P132,NA,was married in,1,1,January,1841,other,1841-01-01,Q1365-9371dc97-49dd-4d7c-b204-1ce1607484d8
Q491,Ella Sophia Armitage,1841-03-03T00:00:00Z,1841,ymd,NA,point in time,main,1841-03-03,date of birth,NA,NA,P26,NA,date of birth,3,62,March,3 March 1841,birth,1841-03-03,Q491-2A78B43B-5A14-4B77-80B1-6B9FA1741F81
Q2123,Rhoda Garrett,1841-03-28T00:00:00Z,1841,ymd,NA,point in time,main,1841-03-28,date of birth,NA,NA,P26,NA,date of birth,3,87,March,28 March 1841,birth,1841-03-28,Q2123-851CAA3E-03E9-4BAD-A00D-203E90D1DBC8
Q932,Catharine Ann Janvier,1841-05-01T00:00:00Z,1841,ymd,NA,point in time,main,1841-05-01,date of birth,NA,NA,P26,NA,date of birth,5,121,May,1 May 1841,birth,1841-05-01,Q932-9F29C3EA-716B-4C1D-BBA6-BDBFA7E0A597
Q904,Alice Grenfell,1842-01-01T00:00:00Z,1842,y,NA,point in time,main,1842-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1842,birth,1842-01-01,Q904-F8065CDE-806E-4252-8EB5-CC4C19E6EF03
Q1017,Anne Sophia Place,1842-01-01T00:00:00Z,1842,y,NA,point in time,main,1842-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1842,birth,1842-01-01,Q1017-3fd9fdeb-4ab6-a074-6a23-bdf63cce3d33
Q2276,Emily Smythies Machell Smith,1842-01-01T00:00:00Z,1842,y,NA,point in time,main,1842-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1842,birth,1842-01-01,Q2276-80366a46-4668-a448-129b-25c9ef560d46
Q2274,Hannah Jane Foster,1842-01-01T00:00:00Z,1842,y,NA,point in time,main,1842-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1842,birth,1842-01-01,Q2274-97b80baa-41b1-c8b7-dd97-725f40e570dd
Q998,Lina Chaworth Musters,1842-01-01T00:00:00Z,1842,y,NA,point in time,main,1842-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1842,birth,1842-01-01,Q998-53AB2A0B-6FED-472B-96D4-953EC1C62EAF
Q897,Mary Harriet Gosset,1842-01-01T00:00:00Z,1842,y,NA,point in time,main,1842-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1842,birth,1842-01-01,Q897-26ade4b6-4ece-2db8-ada2-886aad8f8d74
Q2883,Eliza Maria Gordon-Cumming,1842-04-01T00:00:00Z,1842,ym,NA,point in time,main,1842-04-00,date of death,NA,NA,P15,NA,date of death,4,91,April,April 1842,death,1842-04-01,Q2883-5E77DE9E-3A41-4F36-8F5D-024F8CE4D875
Q2924,Sarah Elizabeth Hay-Williams,1842-09-08T00:00:00Z,1842,ymd,NA,point in time,main,1842-09-08,was married in (PIT value),NA,NA,P130,NA,was married in,9,251,September,8 September 1842,other,1842-09-08,Q2924-FAC04435-4D5C-4B2A-9EFE-5DC137846B61
Q2244,Dora Patience Peers,1843-01-01T00:00:00Z,1843,y,NA,point in time,main,1843-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1843,birth,1843-01-01,Q2244-0a6a403f-4ed6-f8e2-a085-594d22e3bc39
Q1087,Isabel Jane Alexander Wetherall,1843-01-01T00:00:00Z,1843,y,NA,point in time,main,1843-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1843,birth,1843-01-01,Q1087-3f3f3231-495c-52de-7444-e5f7ff67a8d2
Q1369,Marie Brown,1843-01-01T00:00:00Z,1843,y,NA,point in time,main,1843-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1843,birth,1843-01-01,Q1369-5FC8934E-B1B3-4E9B-832A-D08FC52A37FC
Q1376,Charlotte Schreiber,1843-01-01T00:00:00Z,1843,y,NA,edtf,main,1843-00-00,had child in,NA,NA,P131,NA,had child in,1,1,January,1843,other,1843-01-01,Q1376-f9750c8f-4478-ff4e-1f36-cdf96be918ce
Q1369,Marie Brown,1843-01-01T00:00:00Z,1843,y,NA,point in time,qual,1843-00-00,resided at,New York City,P1,P29,Q1677,resided at,1,1,January,1843,other,1843-01-01,Q1369-59b02614-4325-0872-36ed-2bc27b08fdfe
Q981,Emma Bennett Mawr,1843-01-01T00:00:00Z,1843,y,NA,edtf,main,1843-00-00,was married in (EDTF value),NA,NA,P132,NA,was married in,1,1,January,1843,other,1843-01-01,Q981-be180e5e-4773-dfc1-2d46-f1e02dc06c15
Q1078,Emma Georgina Elizabeth Ogier Ward,1843-01-01T00:00:00Z,1843,y,NA,edtf,main,1843-00-00,was married in (EDTF value),NA,NA,P132,NA,was married in,1,1,January,1843,other,1843-01-01,Q1078-97b442a2-474a-576a-5b6f-e6ecbb80407f
Q892,Margaret Dunlop Gibson,1843-01-11T00:00:00Z,1843,ymd,NA,point in time,main,1843-01-11,date of birth,NA,NA,P26,NA,date of birth,1,11,January,11 January 1843,birth,1843-01-11,Q892-55156ee1-4f91-4fda-4fd1-9f9716704da4
Q995,Frances Murray,1843-02-23T00:00:00Z,1843,ymd,NA,point in time,main,1843-02-23,date of birth,NA,NA,P26,NA,date of birth,2,54,February,23 February 1843,birth,1843-02-23,Q995-3CD55439-9DCA-45FF-9028-0CE7970EE109
Q956,Agnes Lewis,1843-04-16T00:00:00Z,1843,ymd,NA,point in time,main,1843-04-16,date of birth,NA,NA,P26,NA,date of birth,4,106,April,16 April 1843,birth,1843-04-16,Q956-8CEB40D6-7C14-414D-8371-CC8F2563ED1E
Q914,Theodora Helyar,1843-04-29T00:00:00Z,1843,ymd,NA,point in time,main,1843-04-29,was married in (PIT value),NA,NA,P130,NA,was married in,4,119,April,29 April 1843,other,1843-04-29,Q914-a76a7eb4-4e6d-4224-c53e-37fb179dbb65
Q838,Christabel Rose Coleridge,1843-05-25T00:00:00Z,1843,ymd,NA,point in time,main,1843-05-25,date of birth,NA,NA,P26,NA,date of birth,5,145,May,25 May 1843,birth,1843-05-25,Q838-4A95888C-F538-492E-BFEE-1B2F7D87B89C
Q1599,Lucy Nichols,1843-07-22T00:00:00Z,1843,ymd,NA,point in time,main,1843-07-22,was married in (PIT value),NA,NA,P130,NA,was married in,7,203,July,22 July 1843,other,1843-07-22,Q1599-ccb13b1b-4232-fa6e-ae0e-4d583797d227
Q1031,Marion Rivett-Carnac,1843-11-29T00:00:00Z,1843,ymd,NA,point in time,main,1843-11-29,date of birth,NA,NA,P26,NA,date of birth,11,333,November,29 November 1843,birth,1843-11-29,Q1031-D870BBA4-9BE7-4FC8-9DDA-88EAA8C8126B
Q856,Anne Tower Moore,1844-01-01T00:00:00Z,1844,y,NA,point in time,main,1844-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1844,birth,1844-01-01,Q856-9ebaa6db-4081-2a3f-f706-11f0e6c39f84
Q2784,Caroline Anne Martineau,1844-01-01T00:00:00Z,1844,y,NA,point in time,main,1844-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1844,birth,1844-01-01,Q2784-379aa1b1-4e94-2288-4283-e53964aa7bcc
Q1376,Charlotte Schreiber,1844-01-01T00:00:00Z,1844,y,NA,edtf,main,1844-00-00,had child in,NA,NA,P131,NA,had child in,1,1,January,1844,other,1844-01-01,Q1376-e3392019-4eba-6a2d-6d60-f60a5d69ceba
Q1138,Emmeline Way,1844-01-01T00:00:00Z,1844,y,NA,edtf,main,1844-00-00,was married in (EDTF value),NA,NA,P132,NA,was married in,1,1,January,1844,other,1844-01-01,Q1138-403afe1c-4101-2cab-ce16-b8fab3b5f17f
Q945,Charlotte Latham,1844-01-01T00:00:00Z,1844,y,NA,edtf,main,1844-00-00,was widowed in,NA,NA,P133,NA,was widowed in,1,1,January,1844,other,1844-01-01,Q945-0df90dea-4642-c27f-9b7b-c60bc2121354
Q1156,Georgina Emily Chester Master,1844-01-24T00:00:00Z,1844,ymd,NA,point in time,main,1844-01-24,date of birth,NA,NA,P26,NA,date of birth,1,24,January,24 January 1844,birth,1844-01-24,Q1156-1ff1ddcb-49ba-4746-191e-0c3d8af260aa
Q835,Emily Jane Climenson,1844-05-15T00:00:00Z,1844,ymd,NA,point in time,main,1844-05-15,date of birth,NA,NA,P26,NA,date of birth,5,136,May,15 May 1844,birth,1844-05-15,Q835-b4b2cf23-4ae4-9481-f50f-de03684294f4
Q1599,Lucy Nichols,1844-06-08T00:00:00Z,1844,ymd,NA,edtf,main,1844-06-08,had child in,NA,NA,P131,NA,had child in,6,160,June,8 June 1844,other,1844-06-08,Q1599-9c4e6e5e-48d7-868b-b36d-fa4aeff3bddb
Q984,Alice Anne Mee,1844-07-24T00:00:00Z,1844,ymd,NA,point in time,main,1844-07-24,date of birth,NA,NA,P26,NA,date of birth,7,206,July,24 July 1844,birth,1844-07-24,Q984-b13eaa17-41d9-12b5-bcf6-2fca81fdeb4e
Q1044,Edith Jemima Simcox,1844-08-21T00:00:00Z,1844,ymd,NA,point in time,main,1844-08-21,date of birth,NA,NA,P26,NA,date of birth,8,234,August,21 August 1844,birth,1844-08-21,Q1044-7AD4BA16-322B-42AC-8E93-1E7EDDC36024
Q1074,Margaret Maria Verney,1844-12-03T00:00:00Z,1844,ymd,NA,point in time,main,1844-12-03,date of birth,NA,NA,P26,NA,date of birth,12,338,December,3 December 1844,birth,1844-12-03,Q1074-50FD4CAC-2F48-4739-82D4-8541E7E0C0CE
Q2169,Anne Goodison,1845-01-01T00:00:00Z,1845,y,NA,point in time,main,1845-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1845,birth,1845-01-01,Q2169-201b47b5-4218-a469-0bac-825d45d8bb50
Q2225,Ellen Mary Tanner,1845-01-01T00:00:00Z,1845,y,NA,point in time,main,1845-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1845,birth,1845-01-01,Q2225-20065550-4dfb-739f-26c6-f043c7b23116
Q1379,Emily Mary Nichols,1845-01-01T00:00:00Z,1845,y,NA,point in time,main,1845-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1845,birth,1845-01-01,Q1379-9e79aa40-45f9-c0c4-6cab-2b2138975898
Q816,Fanny Mary Katherine Bulkeley-Owen,1845-01-01T00:00:00Z,1845,y,NA,point in time,main,1845-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1845,birth,1845-01-01,Q816-95C5429B-6692-4EDC-A18A-414CA1CA7498
Q1035,Julia Anne Elizabeth Roundell,1845-01-01T00:00:00Z,1845,y,NA,point in time,main,1845-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1845,birth,1845-01-01,Q1035-7abc2ad6-4381-d4da-460c-7a138a2b58a4
Q203,Emma Matilda Span,1845-03-17T00:00:00Z,1845,ymd,NA,point in time,main,1845-03-17,date of birth,NA,NA,P26,NA,date of birth,3,76,March,17 March 1845,birth,1845-03-17,Q203-32944504-4239-0b7d-1123-ccdc3d2d8ee8
Q999,Mary Eleanor Noble,1845-04-04T00:00:00Z,1845,ymd,NA,point in time,main,1845-04-04,date of birth,NA,NA,P26,NA,date of birth,4,94,April,4 April 1845,birth,1845-04-04,Q999-19FE58D6-B161-4B84-88BE-D0E6474E59F7
Q1384,Elizabeth Branson,1845-05-22T00:00:00Z,1845,ymd,NA,point in time,main,1845-05-22,was married in (PIT value),NA,NA,P130,NA,was married in,5,142,May,22 May 1845,other,1845-05-22,Q1384-b05c3eef-44b6-20ce-52c8-5ced581a5a3c
Q2092,Mary Anne Everett Green,1845-09-27T00:00:00Z,1845,ymd,NA,edtf,main,1845-09-27,was married in (EDTF value),NA,NA,P132,NA,was married in,9,270,September,27 September 1845,other,1845-09-27,Q2092-3f38afeb-4a88-309d-a10b-97d46653f5d8
Q3104,Elizabeth Fry,1845-10-12T00:00:00Z,1845,ymd,NA,point in time,main,1845-10-12,date of death,NA,NA,P15,NA,date of death,10,285,October,12 October 1845,death,1845-10-12,Q3104-6CA256D6-EABC-4376-9D19-7645B01A61E2
Q1129,Julia Sturge,1846-01-01T00:00:00Z,1846,y,NA,point in time,main,1846-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1846,birth,1846-01-01,Q1129-2991ca48-451f-c8e1-c0ba-620a9ea0eba3
Q1380,Augusta Charlotte Elizabeth Herbert,1846-01-01T00:00:00Z,1846,y,NA,edtf,main,1846-00-00,was married in (EDTF value),NA,NA,P132,NA,was married in,1,1,January,1846,other,1846-01-01,Q1380-6aaa6583-4411-832d-e160-0c786c4adf8b
Q462,Edith Blake,1846-02-07T00:00:00Z,1846,ymd,NA,point in time,main,1846-02-07,date of birth,NA,NA,P26,NA,date of birth,2,38,February,7 February 1846,birth,1846-02-07,Q462-A8DB1C86-E000-4EA9-9C94-1EDE13B67B44
Q458,Edith Diane Mary Tilley,1847-01-01T00:00:00Z,1847,y,NA,point in time,main,1847-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1847,birth,1847-01-01,Q458-347b002e-4608-7391-a3eb-9e3d63f93bcb
Q1079,Ellen King Ware,1847-01-01T00:00:00Z,1847,y,NA,point in time,main,1847-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1847,birth,1847-01-01,Q1079-aaf18452-4f48-d496-6f48-89fb4a751f71
Q905,Florence Grove,1847-01-01T00:00:00Z,1847,y,NA,point in time,main,1847-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1847,birth,1847-01-01,Q905-0b043260-4b9c-7f16-6d1c-813f5f1d592e
Q970,Jessie MacGregor,1847-01-01T00:00:00Z,1847,y,NA,point in time,main,1847-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1847,birth,1847-01-01,Q970-1009b53b-4bbb-c9ff-0525-bc87dced0fd2
Q1376,Charlotte Schreiber,1847-01-01T00:00:00Z,1847,y,NA,edtf,main,1847-00-00,had child in,NA,NA,P131,NA,had child in,1,1,January,1847,other,1847-01-01,Q1376-982e49d7-4b85-1bc3-24c6-6ae69f78350d
Q2092,Mary Anne Everett Green,1847-01-01T00:00:00Z,1847,y,NA,edtf,main,1847-00-00,had child in,NA,NA,P131,NA,had child in,1,1,January,1847,other,1847-01-01,Q2092-76be87f2-4d5b-13f9-058f-1fd73065a979
Q914,Theodora Helyar,1847-01-01T00:00:00Z,1847,y,NA,edtf,main,1847-00-00,had child in,NA,NA,P131,NA,had child in,1,1,January,1847,other,1847-01-01,Q914-23154c6f-4338-e1b9-6659-551b0b566c06
Q1149,Mabel Morrison,1847-05-01T00:00:00Z,1847,ym,NA,point in time,main,1847-05-00,date of birth,NA,NA,P26,NA,date of birth,5,121,May,May 1847,birth,1847-05-01,Q1149-083510e4-4be0-cadc-8cdd-395bc7be0eee
Q985,Eliza Maria Willoughby,1847-06-16T00:00:00Z,1847,ymd,NA,point in time,main,1847-06-16,date of birth,NA,NA,P26,NA,date of birth,6,167,June,16 June 1847,birth,1847-06-16,Q985-1e5e4e07-4400-8da2-6c25-dcfc11dac439
Q1377,Emma Dent,1847-09-16T00:00:00Z,1847,ymd,NA,point in time,main,1847-09-16,was married in (PIT value),NA,NA,P130,NA,was married in,9,259,September,16 September 1847,other,1847-09-16,Q1377-832FBF36-DF3B-4DBA-A26D-075F53C21AF2
Q2550,Delia Parker,1848-01-01T00:00:00Z,1848,y,NA,point in time,main,1848-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1848,birth,1848-01-01,Q2550-DE713099-1997-45F3-86E0-6DE4D31CB63A
Q2537,Frederica Fanny Gill,1848-01-01T00:00:00Z,1848,y,NA,point in time,main,1848-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1848,birth,1848-01-01,Q2537-9a20c1c6-4012-cb3c-e009-f05cb59ce707
Q818,Mary Lovett Cameron,1848-01-01T00:00:00Z,1848,y,NA,point in time,main,1848-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1848,birth,1848-01-01,Q818-D768337F-B362-4032-B768-4226E94229E1
Q945,Charlotte Latham,1848-01-01T00:00:00Z,1848,y,NA,edtf,main,1848-00-00,was married in (EDTF value),NA,NA,P132,NA,was married in,1,1,January,1848,other,1848-01-01,Q945-e5ffec7b-405f-d513-3a8b-ca938e6f6249
Q2143,Martha Jervis,1848-01-12T00:00:00Z,1848,ymd,NA,point in time,main,1848-01-12,was married in (PIT value),NA,NA,P130,NA,was married in,1,12,January,12 January 1848,other,1848-01-12,Q2143-40F87D2C-A722-45D2-B606-E9FCC14DDFB7
Q213,Emily Elizabeth Constance Jones,1848-02-19T00:00:00Z,1848,ymd,NA,point in time,main,1848-02-19,date of birth,NA,NA,P26,NA,date of birth,2,50,February,19 February 1848,birth,1848-02-19,Q213-0F416BE5-A85C-4627-B573-F1D27D3BE9C2
Q1069,Emily Mary Chenevix Trench,1848-06-03T00:00:00Z,1848,ymd,NA,point in time,main,1848-06-03,date of birth,NA,NA,P26,NA,date of birth,6,155,June,3 June 1848,birth,1848-06-03,Q1069-fe9d5ca7-4e73-1294-cdc1-808bdf770da7
Q1599,Lucy Nichols,1848-11-18T00:00:00Z,1848,ymd,NA,edtf,main,1848-11-18,had child in,NA,NA,P131,NA,had child in,11,323,November,18 November 1848,other,1848-11-18,Q1599-80598453-40d3-cda4-a54d-238f548c6c89
Q1081,Agnes Grace Weld,1849-01-01T00:00:00Z,1849,y,NA,point in time,main,1849-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1849,birth,1849-01-01,Q1081-671b5a9d-4a65-c6ac-ce46-05f2a170a728
Q1144,Edith Frances Stopford Sackville,1849-01-01T00:00:00Z,1849,y,NA,point in time,main,1849-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1849,birth,1849-01-01,Q1144-2de33f6e-4294-7ae8-fd37-3994bad73613
Q2150,Elizabeth H. Thompson,1849-01-01T00:00:00Z,1849,y,NA,point in time,main,1849-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1849,birth,1849-01-01,Q2150-73429f50-41a1-e131-6288-90f75b9c7d85
Q934,Grace Johnstone,1849-01-01T00:00:00Z,1849,y,NA,point in time,main,1849-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1849,birth,1849-01-01,Q934-93e9e630-4ce2-68b0-cfa1-c926e57ebcc0
Q2183,Harriet Helen Tatlock,1849-01-01T00:00:00Z,1849,y,NA,point in time,main,1849-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1849,birth,1849-01-01,Q2183-a5cb782f-48f4-bab4-547f-ed932a6ffc43
Q1021,Margaret Ellen Poole,1849-01-01T00:00:00Z,1849,y,NA,point in time,main,1849-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1849,birth,1849-01-01,Q1021-0d7df223-4207-d305-1868-26d28136bd3b
Q216,Mary Green,1849-01-01T00:00:00Z,1849,y,NA,point in time,main,1849-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1849,birth,1849-01-01,Q216-ba0edd6a-4ff5-0477-f911-85bb4785a367
Q818,Mary Lovett Cameron,1849-01-01T00:00:00Z,1849,y,NA,point in time,main,1849-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1849,birth,1849-01-01,Q818-84b92ea2-4ef6-6b8f-6f4b-d6483078a87a
Q960,Sophia Crawford Lomas,1849-01-01T00:00:00Z,1849,y,NA,point in time,main,1849-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1849,birth,1849-01-01,Q960-dd3ed7b0-4a13-1b67-b867-0318e5ad56b8
Q877,Elizabeth Mayhew Edmonds,1849-01-01T00:00:00Z,1849,y,NA,point in time,main,1849-00-00,was married in (PIT value),NA,NA,P130,NA,was married in,1,1,January,1849,other,1849-01-01,Q877-BD7BDDE1-CC5C-440E-AF77-2D002AC4BF7E
Q1928,Caroline Anne Niblett,1849-02-15T00:00:00Z,1849,ymd,NA,edtf,main,1849-02-15,was married in (EDTF value),NA,NA,P132,NA,was married in,2,46,February,15 February 1849,other,1849-02-15,Q1928-08d70008-4b15-9b0c-7753-f7f7d02f1981
Q949,Florence Louisa Layard,1849-06-06T00:00:00Z,1849,ymd,NA,point in time,main,1849-06-06,date of birth,NA,NA,P26,NA,date of birth,6,157,June,6 June 1849,birth,1849-06-06,Q949-3f57cb1b-4bb3-9dc8-399f-506845a31b6f
Q488,Emily Winifred Allen,1849-09-01T00:00:00Z,1849,ymd,NA,point in time,main,1849-09-01,was married in (PIT value),NA,NA,P130,NA,was married in,9,244,September,1 September 1849,other,1849-09-01,Q488-59deafd2-45b2-645b-60db-575d9e84352c
Q837,Adelaide Martha Collyer,1849-11-27T00:00:00Z,1849,ymd,NA,point in time,main,1849-11-27,date of birth,NA,NA,P26,NA,date of birth,11,331,November,27 November 1849,birth,1849-11-27,Q837-aac717a7-4a67-cd4e-6370-48e87d1de6ca
Q662,Charlotte Sophia Burne,1850-01-01T00:00:00Z,1850,y,NA,point in time,main,1850-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1850,birth,1850-01-01,Q662-0DD1E125-F7D0-4548-A173-E1CE11264591
Q489,Emily Jane Andrews,1850-01-01T00:00:00Z,1850,y,NA,point in time,main,1850-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1850,birth,1850-01-01,Q489-24354F0D-C679-4FEA-964C-7E7378B30A6D
Q1085,Jessie Laidlay Weston,1850-01-01T00:00:00Z,1850,y,NA,point in time,main,1850-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1850,birth,1850-01-01,Q1085-a2d41596-4280-0ad3-dfae-626299051d95
Q2214,Mary Greg,1850-01-01T00:00:00Z,1850,y,NA,point in time,main,1850-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1850,birth,1850-01-01,Q2214-89812bca-4c92-d01e-2fbf-662a1a9f9e6b
Q1138,Emmeline Way,1850-01-01T00:00:00Z,1850,y,NA,edtf,main,1850-00-00,had child in,NA,NA,P131,NA,had child in,1,1,January,1850,other,1850-01-01,Q1138-97c999d8-48a8-61d6-4f7c-60ab5cde9d82
Q1068,Charlotte Elizabeth Treadwin,1850-01-28T00:00:00Z,1850,ymd,NA,edtf,main,1850-01-28,was married in (EDTF value),NA,NA,P132,NA,was married in,1,28,January,28 January 1850,other,1850-01-28,Q1068-d8224ab5-418c-12f7-3c4a-72e241149955
Q935,Catherine Rachel Jones,1850-04-23T00:00:00Z,1850,ymd,NA,point in time,main,1850-04-23,was married in (PIT value),NA,NA,P130,NA,was married in,4,113,April,23 April 1850,other,1850-04-23,Q935-9AAC9471-291D-4E9D-89F1-181B41FE1571
